"","testing_bsm.Item_Identifier","testing_bsm.Outlet_Identifier","predict_lm"
"2049","FDG05","OUT035",2529.66031258399
"2050","NCK06","OUT018",1626.17003467547
"2051","FDU52","OUT017",2488.65700194135
"2052","FDW07","OUT018",1126.22164934201
"2053","NCM17","OUT045",773.136961051552
"2054","FDA22","OUT045",2924.79778936236
"2055","NCA41","OUT018",2784.11950496018
"2056","FDF38","OUT035",846.45206372575
"2057","FDH52","OUT046",1038.42241538887
"2058","FDY58","OUT019",1715.07616959015
"2059","FDZ16","OUT045",3058.93766539774
"2060","NCM18","OUT017",988.666609210733
"2061","FDA22","OUT018",2519.13368238549
"2062","NCJ43","OUT035",2810.0924787688
"2063","FDI34","OUT027",5126.06443069678
"2064","FDG56","OUT046",1068.57516298699
"2065","FDS34","OUT046",1889.89722700958
"2066","DRC01","OUT035",912.465691955679
"2067","FDQ04","OUT035",683.328662369829
"2068","FDK04","OUT035",994.831735068952
"2069","FDT51","OUT049",1880.59613507218
"2070","FDV26","OUT017",3188.17024240435
"2071","FDS04","OUT049",2234.49930268872
"2072","FDW43","OUT018",3389.62412361277
"2073","FDQ28","OUT010",535.105139290383
"2074","NCK06","OUT017",2002.16149401161
"2075","FDS23","OUT018",1776.14310095836
"2076","FDZ36","OUT019",1098.63632765616
"2077","FDE56","OUT018",713.008087497381
"2078","FDW10","OUT027",4267.15798354563
"2079","NCN14","OUT045",2979.77358877993
"2080","NCQ18","OUT045",1559.23932505069
"2081","FDW08","OUT017",1802.90628491393
"2082","FDU43","OUT035",3833.74245528961
"2083","FDR33","OUT010",-95.871174526259
"2084","FDM24","OUT010",517.782259131861
"2085","NCZ05","OUT046",1658.58052825053
"2086","NCV41","OUT035",1863.83716823746
"2087","FDV11","OUT018",2498.73950813569
"2088","NCY05","OUT035",662.894644578218
"2089","FDV44","OUT018",2761.93264734888
"2090","FDW32","OUT049",1452.35623848187
"2091","NCU18","OUT027",3699.01852367033
"2092","NCC43","OUT035",3952.55514881765
"2093","FDW19","OUT013",1840.07284935306
"2094","FDN31","OUT035",3125.20477603367
"2095","FDI48","OUT045",970.922018177939
"2096","FDS24","OUT017",1578.60270495684
"2097","FDF46","OUT049",1926.50901282626
"2098","DRG23","OUT017",2512.14111461238
"2099","FDG14","OUT018",2189.7594368698
"2100","NCY30","OUT049",2868.41890827923
"2101","FDO28","OUT018",1643.37196218963
"2102","DRD24","OUT035",2337.13957819163
"2103","FDI33","OUT049",1560.38680324941
"2104","FDN32","OUT046",3044.50780164781
"2105","FDR16","OUT045",3368.95670602384
"2106","FDF26","OUT046",2546.59195634159
"2107","NCN29","OUT018",539.020303133896
"2108","FDE20","OUT045",2851.92968741389
"2109","FDA46","OUT046",3056.49616172798
"2110","FDU28","OUT045",2989.54286708662
"2111","FDQ48","OUT045",1746.23855323635
"2112","FDV36","OUT013",2078.69098179539
"2113","FDR14","OUT018",510.13798904261
"2114","FDP23","OUT017",3572.62862669625
"2115","FDP56","OUT013",903.329234921264
"2116","FDK48","OUT010",-630.494549587542
"2117","FDR48","OUT046",2439.17500713303
"2118","NCY29","OUT049",973.049591639168
"2119","FDM22","OUT018",631.943312215343
"2120","DRJ01","OUT013",2538.27046668612
"2121","FDZ43","OUT045",3992.53074915009
"2122","FDV03","OUT035",2529.24889248317
"2123","FDX11","OUT027",4365.15083806163
"2124","NCA41","OUT027",4545.0910485927
"2125","FDE38","OUT017",2821.44477268675
"2126","FDI27","OUT018",485.44231900901
"2127","FDN32","OUT013",2981.31439180571
"2128","NCN43","OUT017",2039.66896133414
"2129","FDB47","OUT027",4774.75862877578
"2130","FDV03","OUT017",2579.99638894918
"2131","NCN30","OUT045",1602.75594539663
"2132","NCV54","OUT010",2.2688618175498
"2133","FDV07","OUT013",1829.02143365656
"2134","FDP07","OUT049",3225.22859147582
"2135","FDK48","OUT018",961.532212878853
"2136","FDM15","OUT019",521.875782295983
"2137","FDY19","OUT027",3424.58439757727
"2138","FDK46","OUT046",4146.71403017554
"2139","FDY11","OUT045",1193.95629135547
"2140","FDH09","OUT046",1233.08625163767
"2141","FDO08","OUT027",4160.85011682923
"2142","FDU14","OUT013",3967.09725912204
"2143","FDD22","OUT027",3288.82065622571
"2144","FDM27","OUT017",2501.57920635606
"2145","FDL02","OUT027",3225.77614117665
"2146","NCA17","OUT035",2380.24889516319
"2147","FDE38","OUT019",798.97586116841
"2148","NCG07","OUT049",2993.78556833614
"2149","DRC27","OUT013",3899.59718196319
"2150","FDA27","OUT035",4098.6604310077
"2151","FDW40","OUT045",2267.38466815809
"2152","DRI11","OUT013",1888.79229403825
"2153","FDN50","OUT046",1644.98777631493
"2154","FDR12","OUT046",2799.24869753783
"2155","FDT34","OUT027",3107.02208172401
"2156","FDW11","OUT035",1111.90520818468
"2157","NCO30","OUT027",4359.86677447635
"2158","FDZ34","OUT017",3329.67450523368
"2159","FDU45","OUT017",1903.50307569986
"2160","NCD42","OUT035",694.961984652097
"2161","FDX25","OUT045",2970.57930844348
"2162","NCR29","OUT046",937.904999966748
"2163","FDX43","OUT019",820.663256845863
"2164","FDB04","OUT010",-494.818263730396
"2165","FDR49","OUT027",2269.63274320695
"2166","FDS39","OUT018",2015.21024673667
"2167","FDW58","OUT045",1849.88221888266
"2168","FDG22","OUT019",-1219.98809010393
"2169","FDG31","OUT017",1115.04087517351
"2170","NCV53","OUT027",5242.31608969612
"2171","DRJ37","OUT035",2438.64171318107
"2172","FDV07","OUT035",1886.51621058188
"2173","FDW52","OUT018",2346.74527580105
"2174","FDT15","OUT045",3047.47891372243
"2175","FDD02","OUT018",1689.39192793044
"2176","FDM16","OUT035",1253.21613652501
"2177","NCE55","OUT046",2702.02905445095
"2178","FDB57","OUT018",3296.90111996912
"2179","FDQ04","OUT013",684.943126034206
"2180","FDQ47","OUT019",-1410.95260675897
"2181","FDY14","OUT019",2241.19596130437
"2182","DRK37","OUT017",3080.56757824649
"2183","FDO25","OUT017",3427.94331698362
"2184","FDL57","OUT046",4141.55656370812
"2185","NCK29","OUT018",1617.34830984334
"2186","FDK46","OUT027",5600.07276518395
"2187","NCB43","OUT010",903.838296405194
"2188","DRE01","OUT027",5208.91193256384
"2189","FDC46","OUT018",2630.01683330968
"2190","FDQ23","OUT045",1796.03587808906
"2191","FDX38","OUT049",899.301724937978
"2192","FDG60","OUT018",3478.67917583809
"2193","FDW55","OUT017",4064.54284008585
"2194","FDP39","OUT013",842.149504072318
"2195","FDB20","OUT018",1045.86751208582
"2196","FDV21","OUT017",2007.7335519251
"2197","FDZ02","OUT013",1574.85117096288
"2198","FDP19","OUT027",3507.30693726962
"2199","FDA38","OUT035",3901.67155086107
"2200","FDH22","OUT045",2047.98008886947
"2201","DRM11","OUT045",4233.45866501089
"2202","FDO12","OUT027",4588.73172682121
"2203","FDT14","OUT049",1940.04671767581
"2204","FDW34","OUT010",1995.43777224603
"2205","FDG04","OUT027",4481.56081271489
"2206","FDW59","OUT018",1158.37611788762
"2207","FDR33","OUT018",1510.07634091803
"2208","FDP32","OUT013",2098.38260888759
"2209","FDL13","OUT027",5204.98276194842
"2210","FDD22","OUT013",1813.93943459421
"2211","FDV40","OUT027",2621.3568632509
"2212","NCD55","OUT046",689.158037256737
"2213","FDQ20","OUT010",-1148.66603641569
"2214","FDD28","OUT045",994.554001395961
"2215","FDC39","OUT045",3323.92402898105
"2216","NCR17","OUT049",1943.7627615091
"2217","DRO35","OUT018",1618.96377257035
"2218","FDF40","OUT049",4025.00267034283
"2219","FDR31","OUT018",2071.12886947712
"2220","NCQ41","OUT017",3173.50643548025
"2221","FDP38","OUT046",944.336567057171
"2222","NCU54","OUT027",4704.52318564172
"2223","FDG22","OUT018",347.105194071291
"2224","DRK59","OUT013",3711.709448541
"2225","FDC37","OUT046",1789.47168151688
"2226","NCO42","OUT013",2287.35802395872
"2227","NCT42","OUT017",2445.78397939087
"2228","FDX27","OUT035",1556.60033238879
"2229","FDV40","OUT018",934.597461746071
"2230","FDT45","OUT027",2407.68565000481
"2231","FDS47","OUT019",-532.690524677325
"2232","FDR45","OUT035",3856.02220772722
"2233","FDB03","OUT045",3766.3082518367
"2234","FDO49","OUT035",987.595472999344
"2235","FDU60","OUT027",4172.98280398253
"2236","FDB26","OUT018",664.85812945635
"2237","FDB46","OUT017",3466.5244243186
"2238","FDQ37","OUT019",1197.76560822673
"2239","FDN03","OUT017",4079.65737399517
"2240","NCX30","OUT045",3975.23008306223
"2241","FDK32","OUT019",594.405928821223
"2242","DRM47","OUT013",3076.41824606343
"2243","NCO02","OUT046",1087.19356787219
"2244","FDP04","OUT013",1066.14121654663
"2245","NCO43","OUT049",1666.25000910338
"2246","FDD59","OUT013",1487.03943206957
"2247","FDQ10","OUT017",2819.25238213964
"2248","FDW45","OUT035",2448.3646942808
"2249","NCK30","OUT049",4028.33784066162
"2250","FDU31","OUT018",3184.87273367857
"2251","NCQ17","OUT019",458.524516598589
"2252","FDN01","OUT017",2877.59024680055
"2253","FDZ19","OUT049",2859.84209639092
"2254","DRG37","OUT017",2588.52662581122
"2255","FDE32","OUT045",787.503669029914
"2256","FDO34","OUT049",2770.05979470995
"2257","FDM04","OUT019",-1070.66974277472
"2258","FDZ25","OUT049",2862.37518981568
"2259","FDU08","OUT049",1727.95551945336
"2260","NCW30","OUT045",4140.36056412368
"2261","NCM18","OUT013",923.758284336674
"2262","FDS22","OUT035",811.268355919005
"2263","NCH18","OUT017",3868.03009538205
"2264","FDC23","OUT013",3033.14456153468
"2265","FDY46","OUT013",2982.5050200351
"2266","NCU06","OUT046",3579.8212464469
"2267","FDX57","OUT045",1704.65404364134
"2268","FDX36","OUT027",5018.44699030254
"2269","FDL16","OUT045",774.061354945364
"2270","FDT16","OUT010",2171.86628163136
"2271","FDN16","OUT018",1340.9361854113
"2272","FDC03","OUT046",3124.42019012525
"2273","DRF60","OUT013",3762.80360424429
"2274","FDS27","OUT027",4624.71137885071
"2275","FDP33","OUT010",2076.91938503373
"2276","FDJ36","OUT018",1322.51984398698
"2277","NCR42","OUT013",503.297151378311
"2278","FDV14","OUT017",1461.56442059512
"2279","NCP42","OUT035",3113.28715706222
"2280","FDB50","OUT027",2762.81918576519
"2281","NCC30","OUT027",4247.05277327366
"2282","FDA23","OUT018",1389.68130455604
"2283","FDW16","OUT017",1518.77370188158
"2284","FDQ52","OUT010",1887.42308700867
"2285","FDB58","OUT049",2404.23505518654
"2286","NCP29","OUT049",1065.56343014328
"2287","NCM05","OUT045",4192.63957309731
"2288","FDO25","OUT013",3354.23416456952
"2289","NCM54","OUT046",1998.67422428724
"2290","NCL54","OUT046",2701.60113961802
"2291","FDL39","OUT010",938.144180229407
"2292","FDF53","OUT018",2534.9453579411
"2293","NCQ42","OUT035",2049.46577789652
"2294","FDF58","OUT013",1083.65951383081
"2295","FDZ04","OUT035",1094.90350904771
"2296","FDE26","OUT019",405.714620712382
"2297","FDS60","OUT017",2992.88045025806
"2298","FDV58","OUT017",3195.68119654528
"2299","FDM04","OUT045",897.432954610426
"2300","FDE08","OUT035",2440.70157294167
"2301","NCB43","OUT049",2933.2558362596
"2302","FDU11","OUT010",2.73094407559159
"2303","FDF22","OUT019",1479.11333553297
"2304","FDE24","OUT013",2265.39743849825
"2305","DRJ49","OUT046",2143.85763374297
"2306","NCQ53","OUT035",3778.70493802488
"2307","NCL41","OUT013",593.408210739979
"2308","FDR22","OUT013",1828.45890783972
"2309","FDH04","OUT035",1553.43322548418
"2310","DRH15","OUT045",749.814404435509
"2311","FDY40","OUT049",852.996248687664
"2312","NCI17","OUT035",1550.5428714763
"2313","NCC18","OUT013",2695.92116566717
"2314","FDY28","OUT027",4742.95926570158
"2315","FDB45","OUT027",3225.22206477261
"2316","NCL30","OUT018",1687.4853003837
"2317","FDM10","OUT017",3426.42289742514
"2318","FDH22","OUT027",3493.71463308201
"2319","NCZ53","OUT017",3063.55758953704
"2320","NCI18","OUT013",3483.69210317186
"2321","FDH14","OUT027",3822.5059906277
"2322","FDR36","OUT027",2207.29321871564
"2323","FDW01","OUT045",2568.26426040363
"2324","FDK02","OUT027",3429.75127307742
"2325","FDJ02","OUT018",2145.91628360445
"2326","FDU55","OUT013",4165.96147425812
"2327","NCV18","OUT027",2759.41104795061
"2328","FDH14","OUT018",2002.36075703785
"2329","FDZ37","OUT045",1583.45553718355
"2330","FDX49","OUT049",3772.24508645794
"2331","NCD43","OUT046",1675.31849392095
"2332","FDZ07","OUT013",1029.67396101676
"2333","FDK43","OUT035",2112.10614935737
"2334","FDR32","OUT018",3360.25948309594
"2335","FDT39","OUT013",2466.57691743295
"2336","NCV54","OUT017",1970.0289483982
"2337","FDF38","OUT018",508.918009942743
"2338","FDV60","OUT046",3148.8655731881
"2339","FDH44","OUT027",3861.29755888389
"2340","FDS21","OUT046",1082.51268771141
"2341","NCL41","OUT045",687.824194356613
"2342","FDM46","OUT017",1521.72528684027
"2343","FDU27","OUT045",822.068331379796
"2344","NCJ54","OUT017",3705.82737454983
"2345","DRG51","OUT018",2384.40308574085
"2346","NCA29","OUT019",775.383864148884
"2347","FDR47","OUT045",3152.15816514501
"2348","NCL19","OUT027",3742.8630083439
"2349","DRG01","OUT049",1293.5849996661
"2350","FDG10","OUT046",1038.74414389512
"2351","NCV05","OUT049",2488.82007147358
"2352","NCH18","OUT019",1898.07226550368
"2353","FDV14","OUT018",1125.7127132991
"2354","DRJ23","OUT035",3102.7713969128
"2355","DRJ11","OUT046",2997.32438498793
"2356","FDZ03","OUT017",3022.20511357826
"2357","FDI27","OUT010",-1110.8127788899
"2358","FDJ14","OUT018",1115.54236587493
"2359","FDU32","OUT017",2089.10309123662
"2360","FDD47","OUT027",4316.84446529497
"2361","DRF36","OUT035",3086.47849275013
"2362","FDM21","OUT046",4117.54724530161
"2363","FDV10","OUT018",455.195902380879
"2364","FDH60","OUT018",2818.58871619406
"2365","FDX47","OUT010",622.695922252807
"2366","FDT19","OUT019",805.806317535031
"2367","FDO11","OUT045",4072.65433952219
"2368","FDH24","OUT027",4052.2102768434
"2369","FDL02","OUT018",1479.90879287602
"2370","FDB02","OUT049",2944.6047288543
"2371","FDA43","OUT046",3165.00955657849
"2372","FDG52","OUT045",843.334366060513
"2373","DRC12","OUT013",3008.69886323209
"2374","FDY37","OUT018",2068.82647945196
"2375","NCU18","OUT045",2285.99529946016
"2376","FDU09","OUT035",997.926812121345
"2377","DRJ25","OUT027",2232.23335237599
"2378","DRE12","OUT018",1512.44850588425
"2379","DRL47","OUT017",2128.63150952432
"2380","DRK01","OUT046",1564.934345321
"2381","FDC22","OUT019",1053.22582653552
"2382","FDG44","OUT013",893.442997075844
"2383","FDW04","OUT035",2116.28383606514
"2384","FDK09","OUT049",3662.19140964527
"2385","NCN43","OUT035",2012.03534091421
"2386","FDG04","OUT049",3049.5937200134
"2387","FDH32","OUT010",-376.619705591519
"2388","DRI47","OUT017",2461.06712128064
"2389","DRE15","OUT013",1255.18584750759
"2390","FDY11","OUT035",1220.4348757178
"2391","FDO60","OUT049",863.143772787768
"2392","FDQ20","OUT018",475.457757789226
"2393","FDO57","OUT027",4030.48057961607
"2394","FDT14","OUT019",-67.9282654230567
"2395","FDA57","OUT049",781.847930942592
"2396","DRN35","OUT017",718.293043721063
"2397","FDJ03","OUT046",856.870982323893
"2398","FDX28","OUT017",1652.9184801193
"2399","DRE25","OUT045",1548.24311968158
"2400","FDR09","OUT046",4138.2639138725
"2401","FDB23","OUT035",3839.93897534705
"2402","FDO08","OUT045",2743.1721590538
"2403","FDQ23","OUT049",1753.20989447191
"2404","FDW04","OUT013",2061.91071390203
"2405","DRK13","OUT010",1131.58430279328
"2406","NCL17","OUT027",3714.69755202434
"2407","FDY21","OUT035",3077.14420343471
"2408","FDJ38","OUT027",4527.82599999186
"2409","FDA37","OUT019",189.254267220824
"2410","FDV43","OUT013",780.157374494144
"2411","FDL36","OUT046",1532.16384824023
"2412","FDD53","OUT045",735.866589359188
"2413","FDZ19","OUT010",909.314129200273
"2414","FDV21","OUT045",2009.72132594374
"2415","NCL54","OUT018",2398.42506282134
"2416","DRI47","OUT027",3830.43945898198
"2417","DRG03","OUT049",2540.36706073511
"2418","FDG21","OUT013",2662.03086935896
"2419","FDW03","OUT018",1437.66268442952
"2420","NCI55","OUT046",1936.4751241209
"2421","DRC36","OUT019",890.103162762633
"2422","FDH22","OUT017",2112.61338357116
"2423","FDV20","OUT045",2179.44247561344
"2424","NCU41","OUT027",4515.5401139731
"2425","FDN46","OUT027",3120.44470268554
"2426","FDK50","OUT045",2715.14566990158
"2427","NCA05","OUT027",3831.24768931423
"2428","DRH01","OUT018",2432.41117885716
"2429","FDT08","OUT018",2147.19796251441
"2430","FDM08","OUT018",3305.69194035049
"2431","FDZ07","OUT035",1071.5919074054
"2432","FDS22","OUT017",862.484851050083
"2433","FDV35","OUT027",3962.23937638542
"2434","FDI28","OUT010",-608.895417707456
"2435","FDW58","OUT027",3267.33870827592
"2436","FDT52","OUT045",3909.75369850908
"2437","FDY34","OUT046",2690.38694898198
"2438","FDR10","OUT046",2636.1723031393
"2439","FDK57","OUT017",2027.132888758
"2440","FDR02","OUT027",3261.5487905181
"2441","FDX49","OUT046",3758.68819666725
"2442","FDQ20","OUT046",776.710071396732
"2443","DRK23","OUT045",4042.70234885583
"2444","NCW06","OUT046",3004.43358543056
"2445","FDR31","OUT017",2475.06336044909
"2446","NCE43","OUT013",2587.50938816655
"2447","DRO59","OUT027",2752.9892532948
"2448","FDN09","OUT049",3959.22036703294
"2449","FDR11","OUT046",2570.36450146299
"2450","FDO57","OUT013",2560.23864398129
"2451","NCX18","OUT017",3176.53934291639
"2452","FDB05","OUT018",3602.58777724014
"2453","FDQ08","OUT018",782.213142205243
"2454","NCG43","OUT035",1497.64372330519
"2455","FDJ56","OUT013",1597.81387883871
"2456","FDA13","OUT010",-1234.92741859877
"2457","FDO56","OUT017",2011.07539239767
"2458","FDB37","OUT018",3537.5400636118
"2459","FDZ02","OUT018",1288.55426815557
"2460","FDQ24","OUT046",3995.04642803438
"2461","FDM16","OUT013",1203.4967548642
"2462","FDU35","OUT049",1692.26050951692
"2463","FDT35","OUT035",2761.58201220153
"2464","NCX30","OUT049",3928.06674321805
"2465","FDG04","OUT017",3074.98025053658
"2466","FDI12","OUT035",1458.2504105
"2467","FDE35","OUT035",1228.77792738563
"2468","NCP14","OUT027",3085.63122678628
"2469","NCY53","OUT045",1798.02550972923
"2470","FDP49","OUT017",1006.66616293321
"2471","FDQ04","OUT017",728.074546744173
"2472","FDM39","OUT035",2895.53083831603
"2473","FDO58","OUT019",723.221387449471
"2474","FDC56","OUT017",2003.47168746111
"2475","NCQ54","OUT046",2654.99833707463
"2476","FDV10","OUT027",2214.82472008472
"2477","NCK17","OUT046",700.103535983114
"2478","NCF55","OUT027",2065.82573203258
"2479","FDV33","OUT013",4138.73134032166
"2480","NCH29","OUT019",-347.135149304069
"2481","FDA37","OUT027",3557.323012897
"2482","FDH46","OUT018",1389.16165365876
"2483","FDS25","OUT035",1840.21380395152
"2484","FDH04","OUT027",2944.13097490608
"2485","FDX52","OUT046",3049.62001629989
"2486","NCD42","OUT017",694.910466024207
"2487","FDW47","OUT017",2091.42636922341
"2488","FDL25","OUT027",2978.71920331705
"2489","NCJ06","OUT010",-1.61966007337082
"2490","FDY09","OUT013",2801.08855979115
"2491","FDS40","OUT046",627.469725475644
"2492","FDH41","OUT017",3454.96003664482
"2493","FDG38","OUT035",1501.45966820353
"2494","FDU03","OUT027",4338.40893350718
"2495","FDV20","OUT046",2117.13275227303
"2496","DRB13","OUT045",3139.15881731431
"2497","NCQ30","OUT013",1882.0529203794
"2498","NCH06","OUT013",3791.07836156392
"2499","FDU50","OUT018",1512.71640289706
"2500","NCO42","OUT019",386.749128882851
"2501","FDW09","OUT018",1059.35367630595
"2502","FDH04","OUT013",1477.27101600397
"2503","FDC21","OUT045",1878.02270519503
"2504","FDL21","OUT049",806.100787408641
"2505","FDM46","OUT010",-479.037591958129
"2506","FDT22","OUT019",-953.330110282559
"2507","FDB28","OUT035",3171.5604940261
"2508","FDI12","OUT018",1153.14863746024
"2509","FDA28","OUT045",2059.53091477381
"2510","FDF59","OUT013",2209.73146435905
"2511","FDM45","OUT027",3438.59366935045
"2512","FDQ56","OUT017",1452.50192504723
"2513","FDR46","OUT049",2356.09829096597
"2514","FDT01","OUT013",3339.01866270437
